1.751,0.197,-0.1,-0.1,1.784,0.733,0.033,0.028,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.803,0.663,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.327,0.508,0.158,0.447,-0.1,-0.1
1.758,0.262,-0.1,-0.1,1.785,0.734,0.034,0.029,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.801,0.662,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.328,0.507,0.158,0.447,-0.1,-0.1
1.765,0.326,-0.1,-0.1,1.784,0.733,0.033,0.029,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.797,0.66,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.328,0.507,0.158,0.447,-0.1,-0.1
1.77,0.388,-0.1,-0.1,1.785,0.734,0.033,0.029,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.797,0.659,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.328,0.507,0.158,0.448,-0.1,-0.1
1.774,0.448,-0.1,-0.1,1.785,0.734,0.034,0.028,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.792,0.658,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.328,0.508,0.158,0.447,-0.1,-0.1
1.781,0.506,-0.1,-0.1,1.785,0.733,0.033,0.029,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.791,0.658,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.329,0.507,0.158,0.448,-0.1,-0.1
1.787,0.56,-0.1,-0.1,1.785,0.733,0.034,0.029,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.804,0.662,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.328,0.508,0.158,0.448,-0.1,-0.1
1.79,0.601,-0.1,-0.1,1.787,0.737,0.034,0.029,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.804,0.669,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.328,0.507,0.159,0.447,-0.1,-0.1
1.788,0.604,-0.1,-0.1,1.786,0.761,0.033,0.029,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.803,0.683,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.328,0.507,0.158,0.447,-0.1,-0.1
1.799,0.609,-0.1,-0.1,1.789,0.804,0.034,0.029,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.807,0.685,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.328,0.508,0.158,0.447,-0.1,-0.1
1.79,0.613,-0.1,-0.1,1.79,0.845,0.034,0.029,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.802,0.682,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.329,0.508,0.159,0.448,-0.1,-0.1
