0.79,0.377,1.688,0.486,1.179,0.1,1.894,0.407,1.399,0.423,1.909,0.94,0.711,0.665,-0.1,-0.1,-0.1,-0.1,0.777,0.285,1.833,0.343,1.595,0.599,1.431,0.868,1.796,0.056,1.421,0.357,-0.1,-0.1
0.837,0.404,1.688,0.484,1.18,0.099,1.894,0.406,1.399,0.423,1.91,0.94,0.71,0.663,-0.1,-0.1,-0.1,-0.1,0.777,0.285,1.833,0.342,1.595,0.6,1.432,0.868,1.797,0.057,1.421,0.358,-0.1,-0.1
0.877,0.427,1.688,0.484,1.18,0.099,1.894,0.406,1.399,0.423,1.909,0.941,0.711,0.665,-0.1,-0.1,-0.1,-0.1,0.777,0.285,1.834,0.342,1.596,0.6,1.432,0.868,1.797,0.057,1.421,0.358,-0.1,-0.1
0.916,0.447,1.688,0.486,1.18,0.099,1.894,0.407,1.399,0.423,1.91,0.941,0.71,0.664,-0.1,-0.1,-0.1,-0.1,0.776,0.285,1.832,0.342,1.595,0.6,1.433,0.869,1.798,0.057,1.42,0.357,-0.1,-0.1
0.95,0.466,1.689,0.483,1.18,0.1,1.894,0.406,1.4,0.422,1.91,0.94,0.711,0.664,-0.1,-0.1,-0.1,-0.1,0.777,0.285,1.833,0.342,1.595,0.6,1.432,0.869,1.798,0.057,1.42,0.358,-0.1,-0.1
0.989,0.486,1.688,0.483,1.179,0.099,1.894,0.407,1.399,0.421,1.909,0.939,0.71,0.664,-0.1,-0.1,-0.1,-0.1,0.776,0.285,1.833,0.341,1.595,0.6,1.432,0.868,1.798,0.057,1.42,0.357,-0.1,-0.1
1.02,0.502,1.688,0.484,1.179,0.101,1.894,0.406,1.398,0.423,1.91,0.941,0.71,0.664,-0.1,-0.1,-0.1,-0.1,0.777,0.285,1.832,0.344,1.596,0.6,1.432,0.869,1.797,0.057,1.42,0.359,-0.1,-0.1
1.051,0.519,1.688,0.484,1.179,0.1,1.894,0.406,1.399,0.423,1.91,0.94,0.71,0.665,-0.1,-0.1,-0.1,-0.1,0.777,0.285,1.832,0.342,1.596,0.6,1.432,0.869,1.798,0.057,1.421,0.358,-0.1,-0.1
1.081,0.535,1.688,0.484,1.18,0.1,1.894,0.407,1.399,0.423,1.91,0.94,0.71,0.665,-0.1,-0.1,-0.1,-0.1,0.778,0.285,1.83,0.342,1.596,0.6,1.432,0.868,1.798,0.057,1.42,0.358,-0.1,-0.1
1.107,0.55,1.688,0.483,1.179,0.099,1.894,0.406,1.397,0.423,1.907,0.939,0.71,0.664,-0.1,-0.1,-0.1,-0.1,0.777,0.285,1.833,0.342,1.596,0.6,1.432,0.869,1.798,0.057,1.42,0.358,-0.1,-0.1
1.14,0.565,1.69,0.483,1.18,0.1,1.894,0.406,1.397,0.423,1.909,0.94,0.711,0.665,-0.1,-0.1,-0.1,-0.1,0.777,0.284,1.834,0.341,1.595,0.6,1.432,0.869,1.799,0.057,1.421,0.358,-0.1,-0.1
1.17,0.584,1.685,0.484,1.18,0.1,1.894,0.406,1.396,0.423,1.909,0.94,0.711,0.665,-0.1,-0.1,-0.1,-0.1,0.777,0.285,1.835,0.343,1.596,0.6,1.432,0.869,1.796,0.056,1.419,0.358,-0.1,-0.1
1.195,0.598,1.69,0.484,1.18,0.1,1.894,0.406,1.398,0.423,1.91,0.941,0.711,0.664,-0.1,-0.1,-0.1,-0.1,0.778,0.285,1.833,0.343,1.595,0.599,1.433,0.869,1.798,0.056,1.42,0.358,-0.1,-0.1
