0.529,0.094,0.313,0.202,-0.1,-0.1,1.695,0.712,0.208,0.171,-0.1,-0.1,0.111,0.369,0.48,0.249,0.049,0.084,1.785,0.412,-0.1,-0.1,0.414,0.891,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.611
0.585,0.12,0.309,0.2,-0.1,-0.1,1.696,0.713,0.207,0.17,-0.1,-0.1,0.112,0.368,0.48,0.25,0.056,0.087,1.787,0.413,-0.1,-0.1,0.414,0.893,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.611
0.639,0.145,0.313,0.202,-0.1,-0.1,1.694,0.713,0.207,0.171,-0.1,-0.1,0.112,0.368,0.481,0.25,0.058,0.088,1.785,0.413,-0.1,-0.1,0.413,0.892,0.622,0.942,-0.1,-0.1,-0.1,-0.1,1.236,0.61
0.69,0.173,0.313,0.202,-0.1,-0.1,1.694,0.712,0.209,0.17,-0.1,-0.1,0.111,0.368,0.481,0.249,0.057,0.088,1.785,0.412,-0.1,-0.1,0.414,0.893,0.623,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.61
0.744,0.197,0.31,0.202,-0.1,-0.1,1.695,0.713,0.207,0.17,-0.1,-0.1,0.112,0.368,0.481,0.249,0.055,0.088,1.788,0.412,-0.1,-0.1,0.415,0.891,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.235,0.61
0.789,0.223,0.31,0.201,-0.1,-0.1,1.696,0.714,0.21,0.171,-0.1,-0.1,0.111,0.369,0.48,0.249,0.056,0.087,1.786,0.413,-0.1,-0.1,0.414,0.892,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.235,0.61
0.833,0.246,0.313,0.202,-0.1,-0.1,1.696,0.714,0.209,0.17,-0.1,-0.1,0.111,0.369,0.481,0.249,0.055,0.088,1.784,0.413,-0.1,-0.1,0.413,0.892,0.619,0.942,-0.1,-0.1,-0.1,-0.1,1.235,0.61
0.876,0.268,0.31,0.201,-0.1,-0.1,1.696,0.714,0.207,0.171,-0.1,-0.1,0.112,0.369,0.48,0.25,0.047,0.084,1.784,0.412,-0.1,-0.1,0.415,0.891,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.235,0.61
0.92,0.29,0.31,0.202,-0.1,-0.1,1.696,0.714,0.21,0.17,-0.1,-0.1,0.111,0.369,0.48,0.25,0.056,0.088,1.785,0.412,-0.1,-0.1,0.413,0.891,0.622,0.942,-0.1,-0.1,-0.1,-0.1,1.236,0.61
0.963,0.308,0.31,0.199,-0.1,-0.1,1.696,0.714,0.21,0.171,-0.1,-0.1,0.111,0.369,0.48,0.251,0.054,0.088,1.786,0.412,-0.1,-0.1,0.415,0.892,0.622,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.003,0.33,0.313,0.202,-0.1,-0.1,1.696,0.714,0.207,0.17,-0.1,-0.1,0.112,0.369,0.48,0.25,0.055,0.087,1.784,0.412,-0.1,-0.1,0.414,0.892,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.047,0.35,0.311,0.199,-0.1,-0.1,1.695,0.714,0.207,0.17,-0.1,-0.1,0.112,0.368,0.48,0.25,0.054,0.087,1.787,0.411,-0.1,-0.1,0.415,0.892,0.621,0.942,-0.1,-0.1,-0.1,-0.1,1.235,0.611
1.085,0.369,0.311,0.2,-0.1,-0.1,1.695,0.714,0.206,0.17,-0.1,-0.1,0.112,0.368,0.48,0.25,0.054,0.087,1.788,0.411,-0.1,-0.1,0.413,0.892,0.621,0.944,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.131,0.39,0.311,0.2,-0.1,-0.1,1.694,0.715,0.205,0.171,-0.1,-0.1,0.112,0.368,0.48,0.25,0.054,0.087,1.786,0.412,-0.1,-0.1,0.414,0.891,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.609
1.167,0.41,0.311,0.199,-0.1,-0.1,1.694,0.714,0.206,0.17,-0.1,-0.1,0.111,0.368,0.482,0.249,0.053,0.086,1.784,0.412,-0.1,-0.1,0.413,0.892,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.235,0.611
1.207,0.431,0.311,0.199,-0.1,-0.1,1.696,0.714,0.208,0.171,-0.1,-0.1,0.111,0.369,0.482,0.249,0.055,0.089,1.785,0.412,-0.1,-0.1,0.413,0.893,0.621,0.942,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.249,0.45,0.313,0.202,-0.1,-0.1,1.696,0.714,0.207,0.17,-0.1,-0.1,0.112,0.368,0.481,0.249,0.054,0.088,1.787,0.413,-0.1,-0.1,0.413,0.892,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.235,0.61
1.289,0.47,0.312,0.201,-0.1,-0.1,1.696,0.714,0.209,0.171,-0.1,-0.1,0.112,0.368,0.481,0.249,0.056,0.086,1.783,0.412,-0.1,-0.1,0.414,0.893,0.621,0.942,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.331,0.492,0.313,0.202,-0.1,-0.1,1.695,0.712,0.209,0.171,-0.1,-0.1,0.112,0.368,0.482,0.25,0.057,0.088,1.788,0.412,-0.1,-0.1,0.414,0.892,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.371,0.511,0.31,0.199,-0.1,-0.1,1.695,0.714,0.209,0.171,-0.1,-0.1,0.111,0.369,0.479,0.25,0.058,0.088,1.784,0.412,-0.1,-0.1,0.413,0.892,0.621,0.942,-0.1,-0.1,-0.1,-0.1,1.235,0.61
1.413,0.53,0.31,0.199,-0.1,-0.1,1.696,0.715,0.209,0.17,-0.1,-0.1,0.112,0.368,0.481,0.251,0.054,0.088,1.786,0.412,-0.1,-0.1,0.414,0.892,0.621,0.942,-0.1,-0.1,-0.1,-0.1,1.235,0.611
1.456,0.552,0.312,0.202,-0.1,-0.1,1.695,0.713,0.209,0.171,-0.1,-0.1,0.112,0.368,0.481,0.25,0.056,0.088,1.785,0.413,-0.1,-0.1,0.414,0.892,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.495,0.571,0.312,0.201,-0.1,-0.1,1.695,0.714,0.209,0.171,-0.1,-0.1,0.112,0.368,0.481,0.251,0.054,0.089,1.785,0.412,-0.1,-0.1,0.414,0.892,0.622,0.942,-0.1,-0.1,-0.1,-0.1,1.236,0.611
1.535,0.591,0.311,0.201,-0.1,-0.1,1.696,0.714,0.208,0.172,-0.1,-0.1,0.112,0.369,0.481,0.25,0.053,0.087,1.785,0.412,-0.1,-0.1,0.415,0.892,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.235,0.61
1.582,0.616,0.313,0.201,-0.1,-0.1,1.695,0.714,0.208,0.171,-0.1,-0.1,0.112,0.369,0.481,0.25,0.055,0.089,1.785,0.412,-0.1,-0.1,0.415,0.892,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.619,0.631,0.31,0.2,-0.1,-0.1,1.696,0.714,0.207,0.17,-0.1,-0.1,0.112,0.369,0.481,0.25,0.056,0.088,1.785,0.412,-0.1,-0.1,0.415,0.892,0.622,0.942,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.66,0.65,0.311,0.2,-0.1,-0.1,1.695,0.715,0.206,0.17,-0.1,-0.1,0.111,0.369,0.481,0.251,0.052,0.085,1.785,0.411,-0.1,-0.1,0.414,0.893,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.235,0.61
1.694,0.658,0.311,0.201,-0.1,-0.1,1.701,0.728,0.206,0.171,-0.1,-0.1,0.112,0.368,0.482,0.25,0.055,0.089,1.785,0.412,-0.1,-0.1,0.414,0.892,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.727,0.649,0.314,0.202,-0.1,-0.1,1.713,0.755,0.207,0.17,-0.1,-0.1,0.112,0.368,0.481,0.251,0.056,0.088,1.785,0.412,-0.1,-0.1,0.413,0.893,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.609
1.763,0.647,0.312,0.202,-0.1,-0.1,1.723,0.778,0.207,0.171,-0.1,-0.1,0.112,0.368,0.481,0.25,0.055,0.089,1.785,0.412,-0.1,-0.1,0.413,0.892,0.622,0.942,-0.1,-0.1,-0.1,-0.1,1.235,0.611
1.784,0.641,0.312,0.202,-0.1,-0.1,1.732,0.801,0.208,0.171,-0.1,-0.1,0.111,0.369,0.481,0.25,0.054,0.089,1.785,0.412,-0.1,-0.1,0.414,0.893,0.621,0.942,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.809,0.642,0.312,0.202,-0.1,-0.1,1.741,0.821,0.208,0.171,-0.1,-0.1,0.111,0.368,0.48,0.25,0.053,0.089,1.785,0.411,-0.1,-0.1,0.414,0.893,0.622,0.943,-0.1,-0.1,-0.1,-0.1,1.235,0.61
1.85,0.64,0.312,0.202,-0.1,-0.1,1.749,0.839,0.209,0.171,-0.1,-0.1,0.112,0.368,0.481,0.249,0.056,0.089,1.785,0.412,-0.1,-0.1,0.415,0.892,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.884,0.64,0.312,0.201,-0.1,-0.1,1.759,0.858,0.209,0.17,-0.1,-0.1,0.111,0.368,0.481,0.25,0.057,0.089,1.785,0.412,-0.1,-0.1,0.414,0.892,0.622,0.942,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.898,0.634,0.31,0.201,-0.1,-0.1,1.768,0.878,0.208,0.171,-0.1,-0.1,0.111,0.368,0.479,0.25,0.055,0.089,1.785,0.412,-0.1,-0.1,0.414,0.893,0.622,0.942,-0.1,-0.1,-0.1,-0.1,1.235,0.61
1.906,0.631,0.31,0.201,-0.1,-0.1,1.775,0.893,0.209,0.172,-0.1,-0.1,0.112,0.368,0.482,0.25,0.055,0.089,1.785,0.412,-0.1,-0.1,0.414,0.892,0.621,0.942,-0.1,-0.1,-0.1,-0.1,1.235,0.61
1.896,0.629,0.309,0.201,-0.1,-0.1,1.784,0.915,0.209,0.171,-0.1,-0.1,0.112,0.369,0.481,0.251,0.053,0.089,1.785,0.412,-0.1,-0.1,0.413,0.893,0.621,0.942,-0.1,-0.1,-0.1,-0.1,1.236,0.611
1.87,0.619,0.311,0.201,-0.1,-0.1,1.789,0.928,0.208,0.172,-0.1,-0.1,0.112,0.368,0.48,0.25,0.055,0.089,1.785,0.412,-0.1,-0.1,0.414,0.893,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.852,0.613,0.313,0.202,-0.1,-0.1,1.798,0.946,0.208,0.172,-0.1,-0.1,0.112,0.369,0.481,0.25,0.054,0.089,1.784,0.412,-0.1,-0.1,0.414,0.893,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.826,0.61,0.312,0.2,-0.1,-0.1,1.804,0.935,0.207,0.171,-0.1,-0.1,0.112,0.369,0.481,0.251,0.054,0.09,1.785,0.412,-0.1,-0.1,0.413,0.893,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.235,0.61
1.825,0.61,0.311,0.199,-0.1,-0.1,1.809,0.922,0.207,0.171,-0.1,-0.1,0.112,0.369,0.481,0.25,0.053,0.088,1.785,0.412,-0.1,-0.1,0.415,0.892,0.622,0.942,-0.1,-0.1,-0.1,-0.1,1.235,0.61
1.804,0.604,0.31,0.201,-0.1,-0.1,1.816,0.912,0.207,0.17,-0.1,-0.1,0.112,0.369,0.482,0.25,0.055,0.089,1.784,0.413,-0.1,-0.1,0.414,0.891,0.622,0.942,-0.1,-0.1,-0.1,-0.1,1.236,0.611
1.783,0.593,0.31,0.201,-0.1,-0.1,1.819,0.902,0.206,0.17,-0.1,-0.1,0.111,0.368,0.481,0.251,0.055,0.089,1.784,0.413,-0.1,-0.1,0.414,0.892,0.622,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.772,0.592,0.311,0.2,-0.1,-0.1,1.825,0.893,0.209,0.171,-0.1,-0.1,0.111,0.369,0.48,0.25,0.054,0.088,1.785,0.413,-0.1,-0.1,0.414,0.891,0.622,0.942,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.75,0.587,0.312,0.201,-0.1,-0.1,1.832,0.884,0.208,0.171,-0.1,-0.1,0.111,0.368,0.481,0.25,0.055,0.089,1.786,0.412,-0.1,-0.1,0.413,0.893,0.621,0.942,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.742,0.58,0.311,0.199,-0.1,-0.1,1.837,0.874,0.209,0.171,-0.1,-0.1,0.111,0.368,0.48,0.25,0.054,0.089,1.785,0.414,-0.1,-0.1,0.414,0.891,0.622,0.943,-0.1,-0.1,-0.1,-0.1,1.235,0.61
1.728,0.577,0.31,0.201,-0.1,-0.1,1.841,0.864,0.208,0.171,-0.1,-0.1,0.112,0.369,0.48,0.25,0.055,0.088,1.784,0.413,-0.1,-0.1,0.415,0.893,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.696,0.569,0.309,0.201,-0.1,-0.1,1.847,0.854,0.209,0.171,-0.1,-0.1,0.112,0.369,0.479,0.251,0.054,0.088,1.783,0.412,-0.1,-0.1,0.414,0.892,0.622,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.692,0.569,0.309,0.201,-0.1,-0.1,1.853,0.843,0.208,0.171,-0.1,-0.1,0.112,0.369,0.482,0.25,0.054,0.09,1.785,0.413,-0.1,-0.1,0.413,0.892,0.621,0.942,-0.1,-0.1,-0.1,-0.1,1.235,0.61
1.672,0.562,0.309,0.201,-0.1,-0.1,1.859,0.833,0.209,0.172,-0.1,-0.1,0.111,0.368,0.481,0.25,0.055,0.089,1.785,0.414,-0.1,-0.1,0.414,0.892,0.622,0.942,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.654,0.563,0.31,0.2,-0.1,-0.1,1.863,0.824,0.208,0.172,-0.1,-0.1,0.111,0.368,0.481,0.25,0.056,0.088,1.785,0.413,-0.1,-0.1,0.414,0.893,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.643,0.554,0.311,0.201,-0.1,-0.1,1.869,0.816,0.209,0.171,-0.1,-0.1,0.111,0.368,0.481,0.25,0.056,0.089,1.785,0.413,-0.1,-0.1,0.413,0.893,0.621,0.942,-0.1,-0.1,-0.1,-0.1,1.235,0.611
1.621,0.547,0.312,0.2,-0.1,-0.1,1.873,0.806,0.206,0.171,-0.1,-0.1,0.112,0.368,0.482,0.251,0.056,0.088,1.785,0.412,-0.1,-0.1,0.414,0.893,0.621,0.942,-0.1,-0.1,-0.1,-0.1,1.235,0.61
1.604,0.543,0.312,0.202,-0.1,-0.1,1.879,0.797,0.208,0.172,-0.1,-0.1,0.112,0.369,0.48,0.25,0.054,0.089,1.786,0.413,-0.1,-0.1,0.413,0.893,0.622,0.942,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.595,0.538,0.312,0.203,-0.1,-0.1,1.885,0.789,0.207,0.171,-0.1,-0.1,0.112,0.368,0.481,0.25,0.057,0.089,1.786,0.413,-0.1,-0.1,0.414,0.893,0.621,0.942,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.578,0.536,0.312,0.202,-0.1,-0.1,1.891,0.78,0.207,0.172,-0.1,-0.1,0.112,0.369,0.48,0.249,0.056,0.088,1.786,0.413,-0.1,-0.1,0.414,0.893,0.621,0.942,-0.1,-0.1,-0.1,-0.1,1.235,0.611
1.561,0.53,0.312,0.203,-0.1,-0.1,1.894,0.771,0.209,0.17,-0.1,-0.1,0.113,0.368,0.48,0.249,0.057,0.089,1.784,0.413,-0.1,-0.1,0.416,0.892,0.621,0.942,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.546,0.526,0.312,0.203,-0.1,-0.1,1.9,0.762,0.207,0.172,-0.1,-0.1,0.113,0.369,0.481,0.249,0.053,0.088,1.784,0.412,-0.1,-0.1,0.414,0.893,0.621,0.942,-0.1,-0.1,-0.1,-0.1,1.235,0.61
1.531,0.522,0.312,0.202,-0.1,-0.1,1.904,0.752,0.207,0.172,-0.1,-0.1,0.113,0.368,0.48,0.249,0.054,0.088,1.786,0.413,-0.1,-0.1,0.415,0.893,0.621,0.942,-0.1,-0.1,-0.1,-0.1,1.235,0.611
1.512,0.516,0.31,0.199,-0.1,-0.1,1.909,0.743,0.207,0.171,-0.1,-0.1,0.111,0.368,0.482,0.25,0.055,0.088,1.784,0.413,-0.1,-0.1,0.414,0.893,0.621,0.942,-0.1,-0.1,-0.1,-0.1,1.235,0.611
1.505,0.514,0.312,0.201,-0.1,-0.1,1.912,0.735,0.208,0.171,-0.1,-0.1,0.112,0.369,0.481,0.251,0.055,0.089,1.784,0.413,-0.1,-0.1,0.415,0.892,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.611
1.489,0.509,0.31,0.199,-0.1,-0.1,1.914,0.726,0.209,0.171,-0.1,-0.1,0.111,0.368,0.481,0.25,0.056,0.089,1.784,0.413,-0.1,-0.1,0.414,0.893,0.621,0.943,-0.1,-0.1,-0.1,-0.1,1.235,0.61
1.472,0.504,0.31,0.199,-0.1,-0.1,1.916,0.717,0.208,0.172,-0.1,-0.1,0.111,0.369,0.482,0.25,0.056,0.089,1.785,0.413,-0.1,-0.1,0.414,0.894,0.622,0.942,-0.1,-0.1,-0.1,-0.1,1.236,0.611
1.457,0.498,0.31,0.199,-0.1,-0.1,1.913,0.71,0.209,0.171,-0.1,-0.1,0.112,0.368,0.481,0.25,0.057,0.089,1.784,0.413,-0.1,-0.1,0.414,0.894,0.62,0.943,-0.1,-0.1,-0.1,-0.1,1.236,0.61
1.445,0.495,0.312,0.199,-0.1,-0.1,1.911,0.705,0.207,0.171,-0.1,-0.1,0.111,0.369,0.482,0.251,0.056,0.09,1.784,0.413,-0.1,-0.1,0.415,0.893,0.619,0.943,-0.1,-0.1,-0.1,-0.1,1.235,0.61
