0.778,0.214,0.258,0.11,1.777,0.878,0.075,0.033,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.723,0.755,-0.1,-0.1,0.373,0.703,1.662,0.933,-0.1,-0.1,-0.1,-0.1,1.604,0.202,-0.1,-0.1,1.899,0.187
0.82,0.243,0.256,0.11,1.777,0.879,0.074,0.031,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.723,0.755,-0.1,-0.1,0.374,0.704,1.662,0.932,-0.1,-0.1,-0.1,-0.1,1.608,0.203,-0.1,-0.1,1.902,0.187
0.858,0.269,0.256,0.11,1.776,0.879,0.074,0.032,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.723,0.756,-0.1,-0.1,0.374,0.703,1.661,0.933,-0.1,-0.1,-0.1,-0.1,1.606,0.202,-0.1,-0.1,1.903,0.186
0.892,0.293,0.257,0.109,1.774,0.878,0.075,0.032,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.725,0.756,-0.1,-0.1,0.373,0.705,1.661,0.933,-0.1,-0.1,-0.1,-0.1,1.606,0.202,-0.1,-0.1,1.899,0.187
0.927,0.317,0.256,0.11,1.777,0.879,0.073,0.033,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.724,0.755,-0.1,-0.1,0.373,0.704,1.661,0.932,-0.1,-0.1,-0.1,-0.1,1.607,0.202,-0.1,-0.1,1.901,0.186
0.959,0.34,0.258,0.109,1.776,0.879,0.076,0.033,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.723,0.755,-0.1,-0.1,0.373,0.703,1.662,0.932,-0.1,-0.1,-0.1,-0.1,1.604,0.202,-0.1,-0.1,1.901,0.186
0.992,0.363,0.258,0.109,1.787,0.883,0.074,0.032,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.724,0.755,-0.1,-0.1,0.374,0.704,1.662,0.933,-0.1,-0.1,-0.1,-0.1,1.607,0.203,-0.1,-0.1,1.9,0.186
1.026,0.386,0.259,0.11,1.777,0.879,0.075,0.032,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.724,0.755,-0.1,-0.1,0.374,0.706,1.662,0.932,-0.1,-0.1,-0.1,-0.1,1.605,0.203,-0.1,-0.1,1.901,0.187
1.06,0.408,0.258,0.109,1.776,0.88,0.075,0.032,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.724,0.756,-0.1,-0.1,0.373,0.704,1.661,0.932,-0.1,-0.1,-0.1,-0.1,1.607,0.202,-0.1,-0.1,1.9,0.186
1.093,0.432,0.254,0.107,1.775,0.878,0.074,0.031,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.723,0.755,-0.1,-0.1,0.373,0.703,1.662,0.933,-0.1,-0.1,-0.1,-0.1,1.605,0.202,-0.1,-0.1,1.899,0.187
