1.042,0.236,0.892,0.523,-0.1,-0.1,-0.1,-0.1,1.905,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.874,0.86,-0.1,-0.1,0.698,0.85,1.866,0.746
1.053,0.247,0.892,0.523,-0.1,-0.1,-0.1,-0.1,1.904,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.874,0.861,-0.1,-0.1,0.698,0.85,1.866,0.746
1.062,0.256,0.892,0.521,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.873,0.861,-0.1,-0.1,0.698,0.851,1.866,0.747
1.071,0.268,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.873,0.861,-0.1,-0.1,0.698,0.85,1.865,0.746
1.083,0.281,0.894,0.523,-0.1,-0.1,-0.1,-0.1,1.903,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.897,0.589,1.875,0.862,-0.1,-0.1,0.699,0.85,1.866,0.747
1.095,0.292,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.874,0.861,-0.1,-0.1,0.699,0.85,1.865,0.746
1.104,0.302,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.905,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.874,0.861,-0.1,-0.1,0.698,0.85,1.865,0.746
1.114,0.313,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.872,0.861,-0.1,-0.1,0.698,0.85,1.866,0.746
1.123,0.323,0.892,0.523,-0.1,-0.1,-0.1,-0.1,1.904,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.897,0.589,1.872,0.862,-0.1,-0.1,0.698,0.85,1.866,0.746
1.133,0.334,0.891,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.874,0.861,-0.1,-0.1,0.698,0.85,1.865,0.747
1.144,0.345,0.893,0.522,-0.1,-0.1,-0.1,-0.1,1.903,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.873,0.861,-0.1,-0.1,0.698,0.85,1.866,0.746
1.154,0.355,0.893,0.523,-0.1,-0.1,-0.1,-0.1,1.904,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.873,0.86,-0.1,-0.1,0.698,0.85,1.866,0.746
1.163,0.366,0.893,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.874,0.861,-0.1,-0.1,0.698,0.85,1.865,0.747
1.172,0.376,0.892,0.523,-0.1,-0.1,-0.1,-0.1,1.904,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.873,0.86,-0.1,-0.1,0.698,0.85,1.866,0.746
1.183,0.387,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.874,0.86,-0.1,-0.1,0.699,0.85,1.866,0.747
1.193,0.397,0.893,0.523,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.873,0.861,-0.1,-0.1,0.699,0.85,1.867,0.747
1.203,0.409,0.893,0.523,-0.1,-0.1,-0.1,-0.1,1.903,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.873,0.86,-0.1,-0.1,0.698,0.85,1.866,0.747
1.213,0.419,0.893,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.873,0.86,-0.1,-0.1,0.698,0.851,1.866,0.746
1.222,0.429,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.903,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.873,0.861,-0.1,-0.1,0.698,0.85,1.866,0.747
1.232,0.439,0.892,0.523,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.897,0.588,1.873,0.861,-0.1,-0.1,0.699,0.85,1.866,0.747
1.242,0.45,0.892,0.523,-0.1,-0.1,-0.1,-0.1,1.905,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.873,0.861,-0.1,-0.1,0.699,0.85,1.866,0.746
1.249,0.458,0.894,0.523,-0.1,-0.1,-0.1,-0.1,1.905,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.873,0.862,-0.1,-0.1,0.699,0.851,1.866,0.746
1.258,0.47,0.893,0.523,-0.1,-0.1,-0.1,-0.1,1.905,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.873,0.861,-0.1,-0.1,0.698,0.851,1.865,0.746
1.27,0.479,0.892,0.523,-0.1,-0.1,-0.1,-0.1,1.904,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.874,0.861,-0.1,-0.1,0.698,0.85,1.866,0.746
1.279,0.489,0.892,0.523,-0.1,-0.1,-0.1,-0.1,1.903,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.874,0.862,-0.1,-0.1,0.699,0.851,1.865,0.747
1.287,0.499,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.874,0.861,-0.1,-0.1,0.699,0.851,1.866,0.746
1.295,0.509,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.903,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.873,0.861,-0.1,-0.1,0.698,0.851,1.867,0.747
1.306,0.519,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.874,0.862,-0.1,-0.1,0.699,0.851,1.867,0.747
1.315,0.529,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.897,0.588,1.872,0.861,-0.1,-0.1,0.699,0.851,1.867,0.747
1.324,0.539,0.893,0.523,-0.1,-0.1,-0.1,-0.1,1.905,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.872,0.861,-0.1,-0.1,0.699,0.85,1.866,0.747
1.333,0.548,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.905,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.897,0.588,1.872,0.86,-0.1,-0.1,0.698,0.85,1.866,0.746
1.339,0.558,0.892,0.521,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.873,0.861,-0.1,-0.1,0.699,0.851,1.866,0.746
1.348,0.566,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.872,0.861,-0.1,-0.1,0.699,0.85,1.866,0.747
1.358,0.577,0.893,0.523,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.897,0.589,1.873,0.861,-0.1,-0.1,0.699,0.85,1.866,0.747
1.364,0.586,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.874,0.86,-0.1,-0.1,0.698,0.851,1.867,0.747
1.375,0.595,0.892,0.523,-0.1,-0.1,-0.1,-0.1,1.905,0.464,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.874,0.861,-0.1,-0.1,0.699,0.851,1.865,0.746
1.383,0.605,0.892,0.524,-0.1,-0.1,-0.1,-0.1,1.904,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.875,0.861,-0.1,-0.1,0.699,0.851,1.866,0.747
1.391,0.613,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.905,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.897,0.589,1.873,0.862,-0.1,-0.1,0.698,0.851,1.866,0.746
1.395,0.622,0.893,0.523,-0.1,-0.1,-0.1,-0.1,1.904,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.897,0.589,1.873,0.861,-0.1,-0.1,0.699,0.851,1.866,0.746
1.407,0.632,0.892,0.523,-0.1,-0.1,-0.1,-0.1,1.906,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.874,0.86,-0.1,-0.1,0.698,0.851,1.866,0.747
1.416,0.642,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.874,0.861,-0.1,-0.1,0.699,0.851,1.866,0.747
1.424,0.65,0.892,0.523,-0.1,-0.1,-0.1,-0.1,1.905,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.874,0.861,-0.1,-0.1,0.699,0.851,1.866,0.746
1.433,0.66,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.874,0.86,-0.1,-0.1,0.699,0.851,1.866,0.746
1.438,0.667,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.897,0.589,1.874,0.861,-0.1,-0.1,0.699,0.85,1.867,0.746
1.45,0.677,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.873,0.861,-0.1,-0.1,0.699,0.85,1.867,0.746
1.454,0.686,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.903,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.875,0.861,-0.1,-0.1,0.699,0.85,1.866,0.747
1.467,0.697,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.906,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.873,0.861,-0.1,-0.1,0.698,0.85,1.866,0.746
1.471,0.705,0.893,0.523,-0.1,-0.1,-0.1,-0.1,1.903,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.873,0.862,-0.1,-0.1,0.699,0.851,1.866,0.747
1.48,0.714,0.894,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.873,0.861,-0.1,-0.1,0.699,0.851,1.866,0.747
1.489,0.723,0.894,0.523,-0.1,-0.1,-0.1,-0.1,1.905,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.873,0.862,-0.1,-0.1,0.699,0.85,1.866,0.747
1.496,0.731,0.893,0.522,-0.1,-0.1,-0.1,-0.1,1.905,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.873,0.861,-0.1,-0.1,0.698,0.85,1.866,0.746
1.505,0.739,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.905,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.874,0.861,-0.1,-0.1,0.698,0.85,1.867,0.747
1.512,0.748,0.893,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.897,0.588,1.874,0.861,-0.1,-0.1,0.699,0.85,1.867,0.746
1.52,0.756,0.892,0.522,-0.1,-0.1,-0.1,-0.1,1.903,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.897,0.589,1.874,0.861,-0.1,-0.1,0.699,0.85,1.867,0.746
1.524,0.764,0.892,0.524,-0.1,-0.1,-0.1,-0.1,1.903,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.874,0.861,-0.1,-0.1,0.699,0.851,1.867,0.746
1.533,0.774,0.891,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.897,0.588,1.872,0.862,-0.1,-0.1,0.699,0.851,1.866,0.746
1.539,0.781,0.893,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.875,0.861,-0.1,-0.1,0.699,0.851,1.866,0.746
1.546,0.787,0.892,0.523,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.874,0.862,-0.1,-0.1,0.698,0.85,1.867,0.746
1.559,0.798,0.893,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.873,0.861,-0.1,-0.1,0.698,0.851,1.867,0.747
1.565,0.807,0.892,0.523,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.873,0.861,-0.1,-0.1,0.698,0.85,1.866,0.747
1.572,0.815,0.892,0.523,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.897,0.589,1.875,0.862,-0.1,-0.1,0.698,0.851,1.867,0.746
1.577,0.823,0.893,0.523,-0.1,-0.1,-0.1,-0.1,1.906,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.874,0.862,-0.1,-0.1,0.698,0.85,1.865,0.747
1.585,0.829,0.893,0.522,-0.1,-0.1,-0.1,-0.1,1.905,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.895,0.588,1.873,0.861,-0.1,-0.1,0.698,0.851,1.866,0.747
1.594,0.841,0.892,0.523,-0.1,-0.1,-0.1,-0.1,1.903,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.874,0.861,-0.1,-0.1,0.698,0.85,1.867,0.747
1.599,0.847,0.893,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.897,0.588,1.873,0.86,-0.1,-0.1,0.699,0.851,1.867,0.747
1.606,0.852,0.893,0.522,-0.1,-0.1,-0.1,-0.1,1.903,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.59,1.873,0.86,-0.1,-0.1,0.699,0.851,1.866,0.746
1.61,0.861,0.892,0.523,-0.1,-0.1,-0.1,-0.1,1.904,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.589,1.873,0.86,-0.1,-0.1,0.699,0.851,1.866,0.746
1.618,0.869,0.893,0.521,-0.1,-0.1,-0.1,-0.1,1.904,0.463,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.897,0.589,1.873,0.861,-0.1,-0.1,0.699,0.851,1.867,0.747
1.624,0.879,0.893,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.464,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.897,0.589,1.873,0.86,-0.1,-0.1,0.698,0.851,1.867,0.747
1.63,0.885,0.891,0.522,-0.1,-0.1,-0.1,-0.1,1.904,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.873,0.86,-0.1,-0.1,0.699,0.851,1.866,0.746
1.639,0.893,0.893,0.522,-0.1,-0.1,-0.1,-0.1,1.906,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.896,0.588,1.873,0.862,-0.1,-0.1,0.698,0.851,1.865,0.747
1.646,0.9,0.892,0.523,-0.1,-0.1,-0.1,-0.1,1.905,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.897,0.589,1.873,0.862,-0.1,-0.1,0.699,0.851,1.867,0.746
1.654,0.908,0.891,0.523,-0.1,-0.1,-0.1,-0.1,1.906,0.462,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.897,0.589,1.873,0.861,-0.1,-0.1,0.699,0.851,1.865,0.747
